Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Ground speed [km/h];Engine speed [rpm];Engine load [%];Drum speed [rpm];Fan speed [rpm];Rotor / straw walker speed [rpm];Separation losses [%];Sieve losses [%];Chopper [];Diesel tank level [%];No. of partial widths [];Front attachment On/Off [];max. no. of partial widths [];Feed rake speed [rpm];Working position [I/O];Grain tank unloading [I/O];Main drive status [I/O];Concave position [mm];Upper sieve position [mm];Lower sieve position [mm];Grain tank 70 [I/O];Grain tank 100 [I/O];Grain moisture content [%];Throughput [t/h];Radial spreader speed [rpm];Grain in returns [%];Channel position [%];Yield measurement [I/O];Returns auger measurement [%];Moisture measurement [];Type of crop [];Specific crop weight [g/l];Auto Pilot status [];Cruise Pilot status [];Rate of work [ha/h];Yield [t/ha];Quantimeter calibration factor [];Separation sensitivity [%];Sieve sensitivity [%]
Oct 7, 2022, 12:54:37 PM;C7502627;20.1936087;45.3077995;1156.57;0.46;1984;46;460;1190;520;0;0;off;98.16;8;on;8;440;on;off;on;43;8;5;off;off;10.2;8.24;NA;32;31;on;74.3;off;Maize;638;off;0;0.82;0;1.1;50;50
Oct 7, 2022, 12:54:52 PM;C7502627;20.1936113;45.3077999;1156.58;0;1975;0;460;1210;530;0;0;off;97.91;8;off;8;0;on;off;on;43;8;5;off;off;10.2;4.94;NA;11;31.17;on;63.9;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:55:07 PM;C7502627;20.1936115;45.3077997;1156.58;0;1975;0;460;1200;520;0;0;off;97.59;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0.93;NA;0;31.17;on;24.8;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:55:22 PM;C7502627;20.1936116;45.3077999;1156.59;0;1973;0;460;1200;520;0;0;off;97.47;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0.14;NA;0;31.17;on;13.8;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:55:37 PM;C7502627;20.1936119;45.3077998;1156.59;0;1976;0;460;1200;520;0;0;off;97.43;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0.03;NA;0;31.17;on;8.3;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:55:52 PM;C7502627;20.1936119;45.3077997;1156.6;0;1976;0;460;1200;520;0;0;off;97.4;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;5.9;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:56:07 PM;C7502627;20.1936118;45.3077998;1156.6;0;1430;0;460;1200;520;0;0;off;97.43;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:56:22 PM;C7502627;20.1936117;45.3077996;1156.6;0;1448;0;340;890;390;0;0;off;97.36;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:56:37 PM;C7502627;20.1936117;45.3077994;1156.61;0;1448;0;340;880;390;0;0;off;97.4;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:56:52 PM;C7502627;20.1936117;45.3077993;1156.61;0;1450;0;340;880;380;0;0;off;97.36;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:57:07 PM;C7502627;20.1936117;45.3077991;1156.62;0;1449;0;340;880;390;0;0;off;97.36;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:57:22 PM;C7502627;20.1936115;45.307799;1156.62;0;1448;0;340;880;390;0;0;off;97.36;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:57:37 PM;C7502627;20.1936117;45.3077985;1156.62;0;1449;0;340;880;380;0;0;off;97.36;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:57:52 PM;C7502627;20.1936117;45.3077986;1156.63;0;1449;0;340;880;390;0;0;off;97.4;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:58:07 PM;C7502627;20.1936114;45.3077988;1156.63;0;1449;0;340;880;390;0;0;off;97.36;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:58:22 PM;C7502627;20.1936114;45.3077989;1156.64;0;1449;0;340;880;380;0;0;off;97.33;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:58:37 PM;C7502627;20.1936117;45.307799;1156.64;0;1449;0;340;880;380;0;0;off;97.27;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:58:52 PM;C7502627;20.1936116;45.307799;1156.65;0;1447;0;340;880;380;0;0;off;97.22;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:59:07 PM;C7502627;20.1936118;45.3077991;1156.65;0;1448;0;340;880;390;0.07;0;off;97.17;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:59:22 PM;C7502627;20.1936119;45.3077991;1156.65;0;1401;0;340;880;380;0.87;0;off;97.15;8;on;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.17;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:59:37 PM;C7502627;20.1936112;45.3077993;1156.66;0;1982;15;300;730;290;1.14;0;off;97.15;8;on;8;400;on;off;on;43;8;5;off;off;10.2;0;NA;11;31.17;on;5.4;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 12:59:52 PM;C7502627;20.1933819;45.3078016;1156.66;5.8;1954;60;460;1200;530;0;0;off;96.99;8;on;8;440;on;off;on;43;8;5;off;off;10.2;1.08;NA;18;31;on;18.9;off;Maize;638;off;0;3.25;4.37;1.1;50;50
Oct 7, 2022, 1:00:07 PM;C7502627;20.1930366;45.3078056;1156.67;6.18;1933;83;460;1190;520;0;0;off;96.99;8;on;8;440;on;off;on;43;8;5;off;off;10.2;14.31;NA;43;30.84;on;65.7;off;Maize;638;off;0;3.45;4.85;1.1;50;50
Oct 7, 2022, 1:00:22 PM;C7502627;20.1926821;45.3077981;1156.67;6.2;1940;80;450;1170;510;0;0;off;96.76;8;on;8;440;on;off;on;43;8;5;off;off;10.2;16.77;NA;88;40.08;on;100;off;Maize;638;off;0;3.48;0;1.1;50;50
Oct 7, 2022, 1:00:37 PM;C7502627;20.1926508;45.3077316;1156.67;3.61;1978;17;450;1190;520;0;0;off;96.81;8;on;8;430;off;off;on;43;8;5;off;off;10.2;10.26;NA;31;88.26;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:00:52 PM;C7502627;20.1928352;45.3076144;1156.68;1.14;1975;3;460;1190;520;0.3;0;off;97.84;8;on;8;440;off;off;on;43;8;5;off;off;10.3;5.66;NA;14;87.79;on;58.5;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:01:07 PM;C7502627;20.192969;45.307566;1156.68;3.84;1979;26;460;1190;520;0.04;0.07;off;97.75;8;on;8;440;off;off;on;43;8;5;off;off;10.3;1.92;NA;0;43.24;on;36.8;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:01:22 PM;C7502627;20.1932169;45.3075768;1156.69;4.95;1968;42;460;1200;520;0.02;0;off;96.88;8;on;8;440;on;off;on;43;8;5;off;off;10.3;2;NA;38;37.53;on;25.4;off;Maize;638;off;0;2.76;4.64;1.1;50;50
Oct 7, 2022, 1:01:37 PM;C7502627;20.1935109;45.3075733;1156.69;5.45;1950;69;460;1190;520;0.02;0.73;off;97.5;8;on;8;440;on;off;on;43;8;5;off;off;10.2;12.81;NA;56;34.05;on;75.8;off;Maize;638;off;0;3.05;5.53;1.1;50;50
Oct 7, 2022, 1:01:52 PM;C7502627;20.1938257;45.3075687;1156.7;5.49;1949;75;450;1180;520;0;0;off;97.27;8;on;8;430;on;off;on;43;8;5;off;off;10.2;17.18;NA;92;34.35;on;100;off;Maize;638;off;0;3.06;0;1.1;50;50
Oct 7, 2022, 1:02:07 PM;C7502627;20.193961;45.3075663;1156.7;1.8;1967;18;450;1180;520;0;0;off;97.77;8;on;8;440;on;off;on;43;8;5;off;off;10.2;20.4;NA;93;34.51;on;100;off;Maize;638;off;0;0.48;0;1.1;50;50
Oct 7, 2022, 1:02:22 PM;C7502627;20.1939683;45.3075669;1156.7;0;1446;0;460;1200;530;0;0;off;98.05;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:02:37 PM;C7502627;20.193968;45.3075666;1156.71;0;1449;0;340;880;380;0;0;off;98.37;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:02:52 PM;C7502627;20.1939679;45.3075665;1156.71;0;1449;0;340;880;380;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:03:07 PM;C7502627;20.193968;45.3075666;1156.72;0;1450;0;340;880;380;0;0;off;98.46;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:03:22 PM;C7502627;20.1939681;45.3075667;1156.72;0;1452;0;340;880;380;0;0;off;98.44;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:03:37 PM;C7502627;20.1939679;45.3075667;1156.72;0;1449;0;340;880;390;0;0;off;98.44;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:03:52 PM;C7502627;20.1939684;45.3075663;1156.73;0;1445;0;340;880;380;0;0;off;98.46;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:04:07 PM;C7502627;20.1939683;45.3075659;1156.73;0;1452;0;340;880;380;0;0;off;98.46;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:04:22 PM;C7502627;20.1939682;45.307566;1156.74;0;1449;0;340;880;380;0;0;off;98.44;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:04:37 PM;C7502627;20.1939681;45.3075658;1156.74;0;1451;0;340;880;380;0;0;off;98.44;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:04:52 PM;C7502627;20.1939676;45.3075659;1156.75;0;1449;0;340;890;390;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:05:07 PM;C7502627;20.1939671;45.3075662;1156.75;0;1449;0;340;880;380;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:05:22 PM;C7502627;20.1939674;45.3075667;1156.75;0;1450;0;340;880;390;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:05:37 PM;C7502627;20.1939675;45.3075668;1156.76;0;1447;0;340;880;380;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:05:52 PM;C7502627;20.1939672;45.3075666;1156.76;0;1449;0;340;880;380;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:06:07 PM;C7502627;20.193967;45.3075663;1156.77;0;1448;0;340;880;380;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:06:22 PM;C7502627;20.1939674;45.307566;1156.77;0;1449;0;340;880;380;0;0;off;98.41;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:06:37 PM;C7502627;20.1939676;45.3075657;1156.77;0;1449;0;340;880;380;0;0;off;98.37;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.35;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:06:52 PM;C7502627;20.1938717;45.3075665;1156.78;5.01;1466;0;340;880;380;0;0;off;99.1;8;off;8;0;off;off;on;43;8;5;off;off;10.2;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:07:07 PM;C7502627;20.1935907;45.3075714;1156.78;4.93;1446;0;340;880;380;0;0;off;98.16;8;off;8;0;off;off;on;43;8;5;off;off;10.2;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:07:22 PM;C7502627;20.1933112;45.307572;1156.79;4.67;1450;0;340;890;380;0;0;off;98.25;8;off;8;0;off;off;on;43;8;5;off;off;10.2;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:07:37 PM;C7502627;20.1930679;45.3075872;1156.79;3.85;1237;0;340;880;380;0;0;off;97.59;8;on;8;0;off;off;on;43;8;5;off;off;10.2;0;NA;0;96.05;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:07:52 PM;C7502627;20.1931186;45.3075224;1156.8;5.18;1975;37;320;940;470;0;0;off;95.68;8;on;8;440;on;off;on;43;8;5;off;off;10.2;5.17;NA;19;34.18;on;62;off;Maize;638;off;0;2.9;2.08;1.1;50;50
Oct 7, 2022, 1:08:07 PM;C7502627;20.1933459;45.3073622;1156.8;5.53;1967;45;460;1200;520;0.03;0;off;96.21;8;on;8;440;on;off;on;43;8;5;off;off;10.2;5.87;NA;33;31.17;on;41;off;Maize;638;off;0;3.09;0;1.1;50;50
Oct 7, 2022, 1:08:22 PM;C7502627;20.193449;45.3073456;1156.8;5.43;1967;42;460;1190;520;0;0.04;off;96.58;8;on;8;440;on;off;on;43;8;5;off;off;10.2;5.93;NA;26;34.05;on;56.1;off;Maize;638;off;0;3.04;3.55;1.1;50;50
Oct 7, 2022, 1:08:37 PM;C7502627;20.1937333;45.3073433;1156.81;4.43;1955;61;460;1190;520;0.63;0;off;97.06;8;on;8;440;on;off;on;43;8;5;off;off;10.2;9.88;NA;52;31.63;on;45.8;off;Maize;638;off;0;2.48;6.7;1.1;50;50
Oct 7, 2022, 1:08:52 PM;C7502627;20.1939987;45.307341;1156.81;4.84;1951;68;460;1180;520;0;0;off;97.31;8;on;8;440;on;off;on;43;8;5;off;off;10.2;16.89;NA;66;32.29;on;91;off;Maize;638;off;0;2.71;6.82;1.1;50;50
Oct 7, 2022, 1:09:07 PM;C7502627;20.194236;45.3073386;1156.82;0;1986;37;450;1180;510;0;0;off;96.81;8;off;8;440;on;off;on;43;8;5;off;off;10.2;16.68;NA;63;38.96;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:09:22 PM;C7502627;20.1942101;45.3073389;1156.82;0;1975;0;460;1200;520;0;0;off;97.13;8;off;8;0;on;off;on;43;8;5;off;off;10.2;9.87;NA;39;31.63;on;81;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:09:37 PM;C7502627;20.1942099;45.3073395;1156.82;0;1787;0;460;1200;520;0;0;off;96.88;8;off;8;0;on;off;on;43;8;5;off;off;10.2;3.24;NA;17;31.63;on;37.7;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:09:52 PM;C7502627;20.1942096;45.3073395;1156.83;0;1451;0;380;930;380;0;0;off;96.83;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:10:07 PM;C7502627;20.1942096;45.3073394;1156.83;0;1449;0;340;880;380;0;0;off;96.74;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:10:22 PM;C7502627;20.1942094;45.3073395;1156.84;0;1448;0;340;880;380;0;0;off;96.74;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:10:37 PM;C7502627;20.1942094;45.3073394;1156.84;0;1445;0;340;880;380;0;0;off;96.74;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:10:52 PM;C7502627;20.1942094;45.3073394;1156.85;0;1449;0;340;880;380;0;0;off;96.76;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:11:07 PM;C7502627;20.1942094;45.3073397;1156.85;0;1449;0;340;880;380;0;0;off;96.76;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:11:22 PM;C7502627;20.1942096;45.3073401;1156.85;0;1453;0;340;880;380;0;0;off;96.76;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:11:37 PM;C7502627;20.1942097;45.3073403;1156.86;0;1450;0;340;880;380;0;0;off;96.72;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:11:52 PM;C7502627;20.1942095;45.3073402;1156.86;0;1448;0;340;880;380;0;0;off;96.72;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:12:07 PM;C7502627;20.1942095;45.3073401;1156.87;0;1449;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:12:22 PM;C7502627;20.1942093;45.3073403;1156.87;0;1449;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:12:37 PM;C7502627;20.1942095;45.3073406;1156.87;0;1449;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:12:52 PM;C7502627;20.1942095;45.3073406;1156.88;0;1449;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:13:07 PM;C7502627;20.1942095;45.3073406;1156.88;0;1450;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:13:22 PM;C7502627;20.1942097;45.3073405;1156.89;0;1450;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:13:37 PM;C7502627;20.1942097;45.3073404;1156.89;0;1450;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:13:52 PM;C7502627;20.1942096;45.3073401;1156.9;0;1451;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:14:07 PM;C7502627;20.1942095;45.3073404;1156.9;0;1449;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:14:22 PM;C7502627;20.1942096;45.3073406;1156.9;0;1451;0;340;880;380;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;31.63;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:14:37 PM;C7502627;20.1942093;45.3073406;1156.91;0;1451;0;340;880;380;0;0;off;96.62;8;off;8;0;off;off;on;43;8;5;off;off;10.2;0;NA;0;70.92;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:14:52 PM;C7502627;20.1940032;45.3073427;1156.91;5.51;1458;0;340;880;380;0;0;off;97.27;8;off;8;0;off;off;on;43;8;5;off;off;10.2;0;NA;0;86.34;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:15:07 PM;C7502627;20.1937212;45.3073445;1156.92;4.66;1204;0;340;880;380;0;0;off;97.59;8;on;8;260;off;off;on;43;8;5;off;off;10.2;0;NA;0;85.87;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:15:22 PM;C7502627;20.193477;45.307344;1156.92;3.97;1203;0;280;730;320;0;0;off;97.66;8;on;8;270;off;off;on;43;8;5;off;off;10.2;0;NA;0;85.87;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:15:37 PM;C7502627;20.1933603;45.3073595;1156.92;1.96;1987;12;280;740;330;0;0;off;97.47;8;on;8;440;off;off;on;43;8;5;off;off;10.2;1.6;NA;0;86.04;on;33.7;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:15:52 PM;C7502627;20.1934724;45.3072766;1156.93;4.26;1973;35;460;1200;520;0;0;off;95.89;8;on;8;440;on;off;on;43;8;5;off;off;10.2;0.15;NA;0;31.17;on;16.3;off;Maize;638;off;0;2.38;2.31;1.1;50;50
Oct 7, 2022, 1:16:07 PM;C7502627;20.1936527;45.3071581;1156.93;4.29;1973;34;460;1190;520;0.54;0;off;96.14;8;on;8;440;on;off;on;43;8;5;off;off;10.2;5.74;NA;40;31.33;on;45;off;Maize;638;off;0;2.4;0;1.1;50;50
Oct 7, 2022, 1:16:22 PM;C7502627;20.1937459;45.3071325;1156.94;5.11;1973;46;460;1190;520;0.32;0.07;off;95.8;8;on;8;440;on;off;on;43;8;5;off;off;10.2;5.59;NA;35;33.25;on;35.7;off;Maize;638;off;0;2.86;3.43;1.1;50;50
Oct 7, 2022, 1:16:37 PM;C7502627;20.1940389;45.3071238;1156.94;5.03;1952;58;460;1190;520;0;0;off;96.92;8;on;8;440;on;off;on;43;8;5;off;off;10.2;9.61;NA;42;32.13;on;49.8;off;Maize;638;off;0;2.81;4.89;1.1;50;50
Oct 7, 2022, 1:16:52 PM;C7502627;20.1941852;45.3071222;1156.95;1.41;1987;15;450;1180;510;0;0;off;96.76;8;off;8;440;off;off;on;43;8;5;off;off;10.2;13.49;NA;71;79.2;on;72.4;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:17:07 PM;C7502627;20.1941765;45.3071226;1156.95;0;1975;0;460;1200;520;0;0;off;96.58;8;off;8;0;on;off;on;43;8;5;off;off;10.2;2.22;NA;19;34.05;on;28.9;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:17:22 PM;C7502627;20.1941761;45.3071226;1156.95;0;1975;0;460;1200;520;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0.2;NA;0;34.05;on;11;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:17:37 PM;C7502627;20.1941764;45.307123;1156.96;0;1975;0;460;1200;520;0;0;off;96.74;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.05;on;5.5;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:17:52 PM;C7502627;20.1941766;45.3071231;1156.96;0;1977;0;460;1200;520;0;0;off;96.72;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.05;on;5;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:18:07 PM;C7502627;20.1941767;45.3071232;1156.97;0;1975;0;460;1190;520;0;0;off;96.67;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.05;on;4.8;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:18:22 PM;C7502627;20.1941768;45.3071234;1156.97;0;1444;0;460;1200;520;0;0;off;96.65;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.05;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:18:37 PM;C7502627;20.1941768;45.3071235;1156.97;0;1448;0;340;880;380;0;0;off;96.65;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.05;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:18:52 PM;C7502627;20.1941767;45.3071235;1156.98;0;1449;0;340;880;380;0;0;off;96.62;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.05;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:19:07 PM;C7502627;20.1941769;45.3071235;1156.98;0;1450;0;340;880;380;0;0;off;96.62;8;off;8;0;on;off;on;43;8;5;off;off;10.2;0;NA;0;34.05;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 1:19:22 PM;C7502627;20.1941767;45.3071234;1156.99;0;1450;0;340;880;380;0;0;off;96.58;8;off;8;0;on;off;off;43;8;5;off;off;10.2;0;NA;0;34.05;on;0;off;Maize;638;off;0;0;0;1.1;50;50
